53,15,1,1,NALCS
53,49,1,1,NALCS
53,12,1,1,NALCS
53,19,1,1,NALCS
54,53,1,1,NALCS
54,33,1,1,NALCS
54,7,1,1,NALCS
54,30,1,1,NALCS
54,4,1,1,NALCS
55,53,1,1,NALCS
55,18,1,1,NALCS
55,29,1,1,NALCS
55,12,1,1,NALCS
55,31,1,1,NALCS
56,28,1,1,NALCS
56,67,1,1,NALCS
56,16,1,1,NALCS
56,37,1,1,NALCS
56,13,1,1,NALCS
57,35,1,1,NALCS
57,18,1,1,NALCS
57,7,1,1,NALCS
57,8,1,1,NALCS
57,19,1,1,NALCS
58,35,1,1,NALCS
58,67,1,1,NALCS
58,19,1,1,NALCS
58,12,1,1,NALCS
58,31,1,1,NALCS
59,5,1,1,EULCS
59,69,1,1,EULCS
59,16,1,1,EULCS
59,60,1,1,EULCS
59,13,1,1,EULCS
60,28,1,1,LCK
60,33,1,1,LCK
60,29,1,1,LCK
60,12,1,1,LCK
60,13,1,1,LCK
61,35,1,1,LCK
61,18,1,1,LCK
61,51,1,1,LCK
61,30,1,1,LCK
61,26,1,1,LCK
62,49,1,1,LCK
62,11,1,1,LCK
62,7,1,1,LCK
62,8,1,1,LCK
62,13,1,1,LCK
63,35,1,1,LCK
63,55,1,1,LCK
63,26,1,1,LCK
63,12,1,1,LCK
63,19,1,1,LCK
64,41,1,1,LMS
64,67,1,1,LMS
64,19,1,1,LMS
64,37,1,1,LMS
64,31,1,1,LMS
65,42,1,1,LMS
65,52,1,1,LMS
65,7,1,1,LMS
65,20,1,1,LMS
65,31,1,1,LMS
66,42,1,1,LMS
66,1,1,1,LMS
66,26,1,1,LMS
66,63,1,1,LMS
66,13,1,1,LMS
67,5,1,1,LMS
67,22,1,1,LMS
67,46,1,1,LMS
67,8,1,1,LMS
67,59,1,1,LMS
68,28,1,1,NALCS
68,18,1,1,NALCS
68,61,1,1,NALCS
68,8,1,1,NALCS
68,23,1,1,NALCS
69,44,1,1,NALCS
69,1,1,1,NALCS
69,29,1,1,NALCS
69,8,1,1,NALCS
69,19,1,1,NALCS
70,28,1,1,NALCS
70,58,1,1,NALCS
70,7,1,1,NALCS
70,12,1,1,NALCS
70,19,1,1,NALCS
71,28,1,1,NALCS
71,15,1,1,NALCS
71,24,1,1,NALCS
71,37,1,1,NALCS
71,4,1,1,NALCS
72,5,1,1,EULCS
72,10,1,1,EULCS
72,16,1,1,EULCS
72,36,1,1,EULCS
72,57,1,1,EULCS
73,14,1,1,NALCS
73,18,1,1,NALCS
73,61,1,1,NALCS
73,30,1,1,NALCS
73,17,1,1,NALCS
74,1,1,1,CBLoL
74,56,1,1,CBLoL
74,29,1,1,CBLoL
74,75,1,1,CBLoL
74,31,1,1,CBLoL
75,26,1,1,CBLoL
75,18,1,1,CBLoL
75,16,1,1,CBLoL
75,20,1,1,CBLoL
75,57,1,1,CBLoL
76,5,1,1,NACS
76,1,1,1,NACS
76,16,1,1,NACS
76,20,1,1,NACS
76,57,1,1,NACS
77,35,1,1,CBLoL
77,18,1,1,CBLoL
77,24,1,1,CBLoL
77,37,1,1,CBLoL
77,13,1,1,CBLoL
78,35,1,1,CBLoL
78,56,1,1,CBLoL
78,24,1,1,CBLoL
78,49,1,1,CBLoL
78,43,1,1,CBLoL
79,10,1,1,CBLoL
79,33,1,1,CBLoL
79,16,1,1,CBLoL
79,49,1,1,CBLoL
79,4,1,1,CBLoL
80,76,1,1,CBLoL
80,33,1,1,CBLoL
80,61,1,1,CBLoL
80,49,1,1,CBLoL
80,19,1,1,CBLoL
81,77,1,1,CBLoL
81,18,1,1,CBLoL
81,16,1,1,CBLoL
81,20,1,1,CBLoL
81,57,1,1,CBLoL
82,26,1,1,CBLoL
82,52,1,1,CBLoL
82,51,1,1,CBLoL
82,20,1,1,CBLoL
82,4,1,1,CBLoL
83,49,1,1,NALCS
83,15,1,1,NALCS
83,29,1,1,NALCS
83,12,1,1,NALCS
83,17,1,1,NALCS
84,32,1,1,NALCS
84,18,1,1,NALCS
84,16,1,1,NALCS
84,12,1,1,NALCS
84,19,1,1,NALCS
85,26,1,1,NALCS
85,22,1,1,NALCS
85,2,1,1,NALCS
85,8,1,1,NALCS
85,19,1,1,NALCS
86,53,1,1,NALCS
86,18,1,1,NALCS
86,7,1,1,NALCS
86,20,1,1,NALCS
86,10,1,1,NALCS
87,35,1,1,EULCS
87,56,1,1,EULCS
87,47,1,1,EULCS
87,12,1,1,EULCS
87,23,1,1,EULCS
88,35,1,1,EULCS
88,18,1,1,EULCS
88,16,1,1,EULCS
88,8,1,1,EULCS
88,26,1,1,EULCS
89,28,1,1,EULCS
89,52,1,1,EULCS
89,16,1,1,EULCS
89,53,1,1,EULCS
89,17,1,1,EULCS
90,44,1,1,EULCS
90,18,1,1,EULCS
90,51,1,1,EULCS
90,37,1,1,EULCS
90,13,1,1,EULCS
91,28,1,1,EULCS
91,18,1,1,EULCS
91,51,1,1,EULCS
91,53,1,1,EULCS
91,19,1,1,EULCS
92,53,1,1,EULCS
92,18,1,1,EULCS
92,29,1,1,EULCS
92,8,1,1,EULCS
92,13,1,1,EULCS
93,32,1,1,EULCS
93,15,1,1,EULCS
93,7,1,1,EULCS
93,30,1,1,EULCS
93,13,1,1,EULCS
94,28,1,1,EULCS
94,15,1,1,EULCS
94,7,1,1,EULCS
94,37,1,1,EULCS
94,21,1,1,EULCS
95,26,1,1,EULCS
95,45,1,1,EULCS
95,29,1,1,EULCS
95,30,1,1,EULCS
95,43,1,1,EULCS
96,80,1,1,NACS
96,18,1,1,NACS
96,51,1,1,NACS
96,30,1,1,NACS
96,17,1,1,NACS
97,26,1,1,NACS
97,22,1,1,NACS
97,46,1,1,NACS
97,30,1,1,NACS
97,21,1,1,NACS
98,28,1,1,NACS
98,56,1,1,NACS
98,7,1,1,NACS
98,37,1,1,NACS
98,13,1,1,NACS
99,1,1,1,NACS
99,52,1,1,NACS
99,16,1,1,NACS
99,30,1,1,NACS
99,13,1,1,NACS
100,5,1,1,NACS
100,22,1,1,NACS
100,24,1,1,NACS
100,12,1,1,NACS
100,31,1,1,NACS
101,53,1,1,NACS
101,18,1,1,NACS
101,54,1,1,NACS
101,30,1,1,NACS
101,13,1,1,NACS
102,82,1,1,NACS
102,18,1,1,NACS
102,51,1,1,NACS
102,8,1,1,NACS
102,13,1,1,NACS
103,80,1,1,NACS
103,11,1,1,NACS
103,51,1,1,NACS
103,8,1,1,NACS
103,13,1,1,NACS
104,53,1,1,NACS
104,1,1,1,NACS
104,16,1,1,NACS
104,20,1,1,NACS
104,19,1,1,NACS
105,28,1,1,NACS
105,1,1,1,NACS
105,16,1,1,NACS
105,30,1,1,NACS
105,19,1,1,NACS
106,42,1,1,NACS
106,22,1,1,NACS
106,54,1,1,NACS
106,8,1,1,NACS
106,19,1,1,NACS
107,35,1,1,NACS
107,18,1,1,NACS
107,16,1,1,NACS
107,20,1,1,NACS
107,57,1,1,NACS
108,32,1,1,NACS
108,22,1,1,NACS
108,84,1,1,NACS
108,8,1,1,NACS
108,13,1,1,NACS
109,26,1,1,EULCS
109,52,1,1,EULCS
109,54,1,1,EULCS
109,39,1,1,EULCS
109,57,1,1,EULCS
110,5,1,1,EULCS
110,18,1,1,EULCS
110,51,1,1,EULCS
110,8,1,1,EULCS
110,13,1,1,EULCS
111,28,1,1,EULCS
111,56,1,1,EULCS
111,24,1,1,EULCS
111,8,1,1,EULCS
111,31,1,1,EULCS
112,32,1,1,EULCS
112,1,1,1,EULCS
112,49,1,1,EULCS
112,8,1,1,EULCS
112,9,1,1,EULCS
113,26,1,1,EULCS
113,52,1,1,EULCS
113,24,1,1,EULCS
113,37,1,1,EULCS
113,4,1,1,EULCS
114,1,1,1,LCK
114,52,1,1,LCK
114,24,1,1,LCK
114,12,1,1,LCK
114,17,1,1,LCK
115,10,1,1,LCK
115,18,1,1,LCK
115,16,1,1,LCK
115,12,1,1,LCK
115,43,1,1,LCK
116,42,1,1,LCK
116,11,1,1,LCK
116,26,1,1,LCK
116,30,1,1,LCK
116,43,1,1,LCK
117,35,1,1,LCK
117,52,1,1,LCK
117,26,1,1,LCK
117,8,1,1,LCK
117,19,1,1,LCK
118,35,1,1,LCK
118,18,1,1,LCK
118,51,1,1,LCK
118,12,1,1,LCK
118,43,1,1,LCK
119,14,1,1,NALCS
119,18,1,1,NALCS
119,51,1,1,NALCS
119,8,1,1,NALCS
119,23,1,1,NALCS
120,26,1,1,NALCS
120,18,1,1,NALCS
120,7,1,1,NALCS
120,20,1,1,NALCS
120,57,1,1,NALCS
121,32,1,1,NALCS
121,18,1,1,NALCS
121,62,1,1,NALCS
121,12,1,1,NALCS
121,17,1,1,NALCS
122,26,1,1,NALCS
122,67,1,1,NALCS
122,61,1,1,NALCS
122,8,1,1,NALCS
122,23,1,1,NALCS
123,35,1,1,NALCS
123,18,1,1,NALCS
123,7,1,1,NALCS
123,30,1,1,NALCS
123,26,1,1,NALCS
124,1,1,1,NALCS
124,11,1,1,NALCS
124,46,1,1,NALCS
124,20,1,1,NALCS
124,21,1,1,NALCS
125,53,1,1,NALCS
125,1,1,1,NALCS
125,61,1,1,NALCS
125,30,1,1,NALCS
125,23,1,1,NALCS
126,53,1,1,NALCS
126,67,1,1,NALCS
126,16,1,1,NALCS
126,12,1,1,NALCS
126,4,1,1,NALCS
127,44,1,1,NALCS
127,56,1,1,NALCS
127,61,1,1,NALCS
127,63,1,1,NALCS
127,23,1,1,NALCS
128,5,1,1,NALCS
128,22,1,1,NALCS
128,7,1,1,NALCS
128,30,1,1,NALCS
128,19,1,1,NALCS
129,53,1,1,NALCS
129,33,1,1,NALCS
129,26,1,1,NALCS
129,20,1,1,NALCS
129,57,1,1,NALCS
130,5,1,1,NALCS
130,22,1,1,NALCS
130,7,1,1,NALCS
130,30,1,1,NALCS
130,19,1,1,NALCS
131,5,1,1,NALCS
131,33,1,1,NALCS
131,16,1,1,NALCS
131,53,1,1,NALCS
131,13,1,1,NALCS
132,44,1,1,NALCS
132,56,1,1,NALCS
132,51,1,1,NALCS
132,20,1,1,NALCS
132,57,1,1,NALCS
133,44,1,1,EULCS
133,10,1,1,EULCS
133,29,1,1,EULCS
133,60,1,1,EULCS
133,13,1,1,EULCS
134,5,1,1,NALCS
134,58,1,1,NALCS
134,16,1,1,NALCS
134,8,1,1,NALCS
134,19,1,1,NALCS
135,86,1,1,EULCS
135,1,1,1,EULCS
135,16,1,1,EULCS
135,20,1,1,EULCS
135,73,1,1,EULCS
136,44,1,1,NALCS
136,18,1,1,NALCS
136,61,1,1,NALCS
136,12,1,1,NALCS
136,19,1,1,NALCS
137,42,1,1,EULCS
137,18,1,1,EULCS
137,26,1,1,EULCS
137,8,1,1,EULCS
137,17,1,1,EULCS
138,32,1,1,EULCS
138,18,1,1,EULCS
138,64,1,1,EULCS
138,39,1,1,EULCS
138,13,1,1,EULCS
139,28,1,1,EULCS
139,56,1,1,EULCS
139,49,1,1,EULCS
139,37,1,1,EULCS
139,4,1,1,EULCS
140,28,1,1,EULCS
140,45,1,1,EULCS
140,7,1,1,EULCS
140,20,1,1,EULCS
140,57,1,1,EULCS
141,28,1,1,EULCS
141,67,1,1,EULCS
141,54,1,1,EULCS
141,37,1,1,EULCS
141,21,1,1,EULCS
142,42,1,1,LCK
142,1,1,1,LCK
142,26,1,1,LCK
142,30,1,1,LCK
142,13,1,1,LCK
143,42,1,1,LCK
143,55,1,1,LCK
143,7,1,1,LCK
143,30,1,1,LCK
143,13,1,1,LCK
144,35,1,1,LCK
144,52,1,1,LCK
144,26,1,1,LCK
144,30,1,1,LCK
144,43,1,1,LCK
145,53,1,1,LCK
145,22,1,1,LCK
145,47,1,1,LCK
145,63,1,1,LCK
145,13,1,1,LCK
146,41,1,1,LMS
146,1,1,1,LMS
146,26,1,1,LMS
146,8,1,1,LMS
146,59,1,1,LMS
147,28,1,1,LMS
147,22,1,1,LMS
147,29,1,1,LMS
147,20,1,1,LMS
147,89,1,1,LMS
148,5,1,1,LMS
148,52,1,1,LMS
148,26,1,1,LMS
148,12,1,1,LMS
148,59,1,1,LMS
149,42,1,1,LMS
149,18,1,1,LMS
149,47,1,1,LMS
149,12,1,1,LMS
149,19,1,1,LMS
150,28,1,1,LMS
150,52,1,1,LMS
150,24,1,1,LMS
150,12,1,1,LMS
150,13,1,1,LMS
151,5,1,1,LMS
151,52,1,1,LMS
151,16,1,1,LMS
151,12,1,1,LMS
151,17,1,1,LMS
152,5,1,1,LMS
152,67,1,1,LMS
152,19,1,1,LMS
152,12,1,1,LMS
152,59,1,1,LMS
153,28,1,1,LMS
153,15,1,1,LMS
153,16,1,1,LMS
153,20,1,1,LMS
153,81,1,1,LMS
154,42,1,1,LMS
154,18,1,1,LMS
154,16,1,1,LMS
154,20,1,1,LMS
154,43,1,1,LMS
155,1,1,1,LMS
155,52,1,1,LMS
155,16,1,1,LMS
155,30,1,1,LMS
155,13,1,1,LMS
156,1,1,1,LMS
156,56,1,1,LMS
156,24,1,1,LMS
156,12,1,1,LMS
156,19,1,1,LMS
157,5,1,1,LMS
157,22,1,1,LMS
157,7,1,1,LMS
157,63,1,1,LMS
157,26,1,1,LMS
158,41,1,1,LMS
158,22,1,1,LMS
158,7,1,1,LMS
158,20,1,1,LMS
158,26,1,1,LMS
159,42,1,1,LMS
159,1,1,1,LMS
159,7,1,1,LMS
159,8,1,1,LMS
159,13,1,1,LMS
160,42,1,1,LMS
160,22,1,1,LMS
160,19,1,1,LMS
160,39,1,1,LMS
160,13,1,1,LMS
161,1,1,1,NALCS
161,18,1,1,NALCS
161,51,1,1,NALCS
161,8,1,1,NALCS
161,13,1,1,NALCS
162,5,1,1,NALCS
162,15,1,1,NALCS
162,16,1,1,NALCS
162,53,1,1,NALCS
162,13,1,1,NALCS
163,32,1,1,NALCS
163,22,1,1,NALCS
163,16,1,1,NALCS
163,12,1,1,NALCS
163,4,1,1,NALCS
164,35,1,1,NALCS
164,22,1,1,NALCS
164,7,1,1,NALCS
164,30,1,1,NALCS
164,19,1,1,NALCS
165,1,1,1,NALCS
165,33,1,1,NALCS
165,29,1,1,NALCS
165,30,1,1,NALCS
165,19,1,1,NALCS
166,1,1,1,NALCS
166,18,1,1,NALCS
166,32,1,1,NALCS
166,8,1,1,NALCS
166,21,1,1,NALCS
167,1,1,1,NALCS
167,18,1,1,NALCS
167,7,1,1,NALCS
167,12,1,1,NALCS
167,13,1,1,NALCS
168,44,1,1,NALCS
168,18,1,1,NALCS
168,7,1,1,NALCS
168,12,1,1,NALCS
168,13,1,1,NALCS
169,35,1,1,NALCS
169,67,1,1,NALCS
169,47,1,1,NALCS
169,12,1,1,NALCS
169,17,1,1,NALCS
170,53,1,1,NALCS
170,1,1,1,NALCS
170,16,1,1,NALCS
170,12,1,1,NALCS
170,40,1,1,NALCS
171,44,1,1,LCK
171,18,1,1,LCK
171,26,1,1,LCK
171,30,1,1,LCK
171,31,1,1,LCK
172,42,1,1,LCK
172,1,1,1,LCK
172,47,1,1,LCK
172,8,1,1,LCK
172,19,1,1,LCK
173,53,1,1,LCK
173,1,1,1,LCK
173,47,1,1,LCK
173,12,1,1,LCK
173,4,1,1,LCK
174,28,1,1,LCK
174,18,1,1,LCK
174,16,1,1,LCK
174,39,1,1,LCK
174,13,1,1,LCK
175,28,1,1,LCK
175,11,1,1,LCK
175,16,1,1,LCK
175,39,1,1,LCK
175,43,1,1,LCK
176,5,1,1,LCK
176,11,1,1,LCK
176,47,1,1,LCK
176,71,1,1,LCK
176,13,1,1,LCK
177,5,1,1,LCK
177,18,1,1,LCK
177,7,1,1,LCK
177,30,1,1,LCK
177,19,1,1,LCK
178,5,1,1,LCK
178,18,1,1,LCK
178,16,1,1,LCK
178,12,1,1,LCK
178,17,1,1,LCK
179,44,1,1,LCK
179,52,1,1,LCK
179,7,1,1,LCK
179,12,1,1,LCK
179,13,1,1,LCK
180,53,1,1,LCK
180,1,1,1,LCK
180,7,1,1,LCK
180,8,1,1,LCK
180,4,1,1,LCK
181,35,1,1,LCK
181,22,1,1,LCK
181,7,1,1,LCK
181,8,1,1,LCK
181,4,1,1,LCK
182,42,1,1,LCK
182,1,1,1,LCK
182,7,1,1,LCK
182,8,1,1,LCK
182,23,1,1,LCK
183,5,1,1,LCK
183,52,1,1,LCK
183,29,1,1,LCK
183,36,1,1,LCK
183,31,1,1,LCK
184,1,1,1,LCK
184,52,1,1,LCK
184,29,1,1,LCK
184,39,1,1,LCK
184,43,1,1,LCK
185,14,1,1,LCK
185,18,1,1,LCK
185,7,1,1,LCK
185,20,1,1,LCK
185,21,1,1,LCK
186,35,1,1,LCK
186,18,1,1,LCK
186,26,1,1,LCK
186,12,1,1,LCK
186,43,1,1,LCK
187,5,1,1,LMS
187,1,1,1,LMS
187,16,1,1,LMS
187,71,1,1,LMS
187,13,1,1,LMS
188,5,1,1,LMS
188,1,1,1,LMS
188,16,1,1,LMS
188,8,1,1,LMS
188,43,1,1,LMS
189,53,1,1,CBLoL
189,11,1,1,CBLoL
189,29,1,1,CBLoL
189,49,1,1,CBLoL
189,57,1,1,CBLoL
190,35,1,1,CBLoL
190,1,1,1,CBLoL
190,7,1,1,CBLoL
190,12,1,1,CBLoL
190,57,1,1,CBLoL
191,35,1,1,CBLoL
191,33,1,1,CBLoL
191,16,1,1,CBLoL
191,49,1,1,CBLoL
191,43,1,1,CBLoL
192,44,1,1,CBLoL
192,33,1,1,CBLoL
192,61,1,1,CBLoL
192,49,1,1,CBLoL
192,43,1,1,CBLoL
193,44,1,1,CBLoL
193,52,1,1,CBLoL
193,7,1,1,CBLoL
193,8,1,1,CBLoL
193,31,1,1,CBLoL
194,35,1,1,CBLoL
194,52,1,1,CBLoL
194,29,1,1,CBLoL
194,36,1,1,CBLoL
194,43,1,1,CBLoL
195,5,1,1,CBLoL
195,15,1,1,CBLoL
195,29,1,1,CBLoL
195,30,1,1,CBLoL
195,19,1,1,CBLoL
196,28,1,1,CBLoL
196,52,1,1,CBLoL
196,29,1,1,CBLoL
196,39,1,1,CBLoL
196,13,1,1,CBLoL
197,12,1,1,LPL
197,56,1,1,LPL
197,14,1,1,LPL
197,17,1,1,LPL
197,35,1,1,LPL
198,8,1,1,LPL
198,11,1,1,LPL
198,24,1,1,LPL
198,21,1,1,LPL
198,26,1,1,LPL
199,39,1,1,LPL
199,52,1,1,LPL
199,26,1,1,LPL
199,13,1,1,LPL
199,35,1,1,LPL
200,12,1,1,LPL
200,52,1,1,LPL
200,46,1,1,LPL
200,43,1,1,LPL
200,5,1,1,LPL
201,12,1,1,LPL
201,94,1,1,LPL
201,7,1,1,LPL
201,43,1,1,LPL
201,5,1,1,LPL
202,63,1,1,LPL
202,52,1,1,LPL
202,26,1,1,LPL
202,43,1,1,LPL
202,42,1,1,LPL
203,30,1,1,LPL
203,58,1,1,LPL
203,26,1,1,LPL
203,43,1,1,LPL
203,41,1,1,LPL
204,63,1,1,LPL
204,18,1,1,LPL
204,61,1,1,LPL
204,4,1,1,LPL
204,28,1,1,LPL
205,12,1,1,LPL
205,18,1,1,LPL
205,54,1,1,LPL
205,43,1,1,LPL
205,28,1,1,LPL
206,8,1,1,LPL
206,52,1,1,LPL
206,29,1,1,LPL
206,19,1,1,LPL
206,33,1,1,LPL
207,63,1,1,LPL
207,22,1,1,LPL
207,14,1,1,LPL
207,4,1,1,LPL
207,42,1,1,LPL
208,39,1,1,LPL
208,67,1,1,LPL
208,46,1,1,LPL
208,43,1,1,LPL
208,26,1,1,LPL
209,39,1,1,LPL
209,18,1,1,LPL
209,16,1,1,LPL
209,43,1,1,LPL
209,53,1,1,LPL
210,39,1,1,LPL
210,52,1,1,LPL
210,51,1,1,LPL
210,13,1,1,LPL
210,5,1,1,LPL
211,12,1,1,LPL
211,22,1,1,LPL
211,29,1,1,LPL
211,31,1,1,LPL
211,53,1,1,LPL
212,8,1,1,LPL
212,1,1,1,LPL
212,46,1,1,LPL
212,13,1,1,LPL
212,44,1,1,LPL
213,8,1,1,LPL
213,56,1,1,LPL
213,51,1,1,LPL
213,62,1,1,LPL
213,44,1,1,LPL
214,30,1,1,LPL
214,18,1,1,LPL
214,26,1,1,LPL
214,59,1,1,LPL
214,5,1,1,LPL
215,20,1,1,LPL
215,1,1,1,LPL
215,16,1,1,LPL
215,13,1,1,LPL
215,44,1,1,LPL
216,30,1,1,LPL
216,22,1,1,LPL
216,50,1,1,LPL
216,31,1,1,LPL
216,5,1,1,LPL
217,63,1,1,LPL
217,52,1,1,LPL
217,26,1,1,LPL
217,43,1,1,LPL
217,35,1,1,LPL
218,12,1,1,LPL
218,18,1,1,LPL
218,7,1,1,LPL
218,43,1,1,LPL
218,1,1,1,LPL
219,63,1,1,LPL
219,15,1,1,LPL
219,29,1,1,LPL
219,13,1,1,LPL
219,5,1,1,LPL
220,39,1,1,LPL
220,18,1,1,LPL
220,46,1,1,LPL
220,13,1,1,LPL
220,32,1,1,LPL
221,63,1,1,LPL
221,18,1,1,LPL
221,29,1,1,LPL
221,4,1,1,LPL
221,5,1,1,LPL
222,44,1,1,LCK
222,11,1,1,LCK
222,26,1,1,LCK
222,8,1,1,LCK
222,4,1,1,LCK
223,35,1,1,LCK
