336,1160433,LMS
337,1160435,LMS
338,210349,EUCS
339,200367,EUCS
340,210356,EUCS
341,200369,EUCS
342,210360,EUCS
343,210364,EUCS
344,1002230206,NALCS
345,1002230211,NALCS
346,1002230198,NALCS
347,1002230212,NALCS
348,1002230215,NALCS
349,1002230213,NALCS
350,1002230219,NALCS
351,1002230220,NALCS
352,1002230228,NALCS
353,1002230229,NALCS
354,2017-221I MayDAN Gaming,LPL
355,2017-222DAN GamingI May,LPL
356,2017-221Snake EsportsDAN Gaming,LPL
357,2017-222DAN GamingSnake Esports,LPL
358,2017-221Invictus GamingEDward Gaming,LPL
359,2017-222EDward GamingInvictus Gaming,LPL
360,2017-221I MayEDward Gaming,LPL
361,2017-222I MayEDward Gaming,LPL
362,2017-221NewbeeJD Gaming,LPL
363,2017-222JD GamingNewbee,LPL
364,2017-223NewbeeJD Gaming,LPL
365,2017-221Suning GamingJD Gaming,LPL
366,2017-222JD GamingSuning Gaming,LPL
367,2017-223Suning GamingJD Gaming,LPL
368,2017-221OMGLGD Gaming,LPL
369,2017-222OMGLGD Gaming,LPL
370,2017-221OMGSuning Gaming,LPL
371,2017-222Suning GamingOMG,LPL
372,2017-223OMGSuning Gaming,LPL
373,2017-221Royal Never Give UpNewbee,LPL
374,2017-222NewbeeRoyal Never Give Up,LPL
375,2017-223NewbeeRoyal Never Give Up,LPL
376,2017-221Team WESnake Esports,LPL
377,2017-222Snake EsportsTeam WE,LPL
378,2017-223Team WESnake Esports,LPL
379,220321,CBLoL
380,230367,CBLoL
381,230376,CBLoL
382,230383,CBLoL
383,220413,CBLoL
384,220423,CBLoL
385,220436,CBLoL
386,220284,TCL
387,220286,TCL
388,220287,TCL
389,220295,TCL
390,220301,TCL
391,220316,TCL
392,220370,TCL
393,220372,TCL
394,220380,TCL
395,220383,TCL
396,220384,TCL
397,220403,TCL
398,220445,TCL
399,220447,TCL
400,220450,TCL
401,220457,TCL
402,270554,LCK
403,270556,LCK
404,270558,LCK
405,270577,LCK
406,270615,LCK
407,270619,LCK
408,270644,LCK
409,270653,LCK
410,1002230191,NALCS
411,1002140025,EULCS
412,1002140019,EULCS
413,1002140009,EULCS
414,1002140016,EULCS
415,1002140017,EULCS
416,230469,CBLoL
417,220028,NACS
418,220037,NACS
419,230043,NACS
420,230055,NACS
421,230058,NACS
422,230049,NACS
423,230056,NACS
424,220119,NACS
425,220121,NACS
426,220128,NACS
427,230125,NACS
428,230129,NACS
429,230141,NACS
430,220129,NACS
431,230145,NACS
432,230153,NACS
433,1002130022,EULCS
434,1002130034,EULCS
435,1002130036,EULCS
436,270684,LCK
437,270696,LCK
438,270700,LCK
439,270733,LCK
440,1002140038,EULCS
441,1002130044,EULCS
442,1002130046,EULCS
443,1002140057,EULCS
444,1002140072,EULCS
445,1002140074,EULCS
446,1002140082,EULCS
447,1002240015,NALCS
448,1002240025,NALCS
449,1002240026,NALCS
450,1002240032,NALCS
451,260940,LCK
452,260946,LCK
453,260972,LCK
454,260993,LCK
455,1002250061,NALCS
456,1002250075,NALCS
457,1002250060,NALCS
458,1002250076,NALCS
459,1002250079,NALCS
460,1002250078,NALCS
461,1002250085,NALCS
462,1002250084,NALCS
463,1002250091,NALCS
464,1002250093,NALCS
465,270945,LCK
466,270962,LCK
467,270965,LCK
468,270966,LCK
469,270974,LCK
470,270975,LCK
471,220359,EUCS
472,220373,EUCS
473,220360,EUCS
474,230372,EUCS
475,220377,EUCS
476,220394,EUCS
477,1002240092,NALCS
478,1002240106,NALCS
479,1002250105,NALCS
480,1002250131,NALCS
481,1002250137,NALCS
482,1002240107,NALCS
483,1002240116,NALCS
484,1002240121,NALCS
485,1002250138,NALCS
486,1002250146,NALCS
487,1002250147,NALCS
488,1160463,LMS
489,1170479,LMS
490,1170500,LMS
491,1160530,LMS
492,1160604,LMS
493,1160616,LMS
494,1160629,LMS
495,1160634,LMS
496,1160635,LMS
497,1170651,LMS
498,1160673,LMS
499,1170656,LMS
500,1170657,LMS
501,1170660,LMS
502,1160688,LMS
503,250053,CBLoL
504,250057,CBLoL
505,250061,CBLoL
506,240082,CBLoL
507,240118,CBLoL
508,250088,CBLoL
509,240129,CBLoL
510,240135,CBLoL
511,2017-231Invictus GamingDAN Gaming,LPL
512,2017-232DAN GamingInvictus Gaming,LPL
513,2017-231EDward GamingTeam WE,LPL
514,2017-232Team WEEDward Gaming,LPL
515,2017-233Team WEEDward Gaming,LPL
516,2017-231Snake EsportsI May,LPL
517,2017-232I MaySnake Esports,LPL
518,2017-233Snake EsportsI May,LPL
519,2017-231I MayTeam WE,LPL
520,2017-232Team WEI May,LPL
521,2017-231Royal Never Give UpJD Gaming,LPL
522,2017-232JD GamingRoyal Never Give Up,LPL
523,2017-231LGD GamingNewbee,LPL
524,2017-232NewbeeLGD Gaming,LPL
525,2017-233LGD GamingNewbee,LPL
526,2017-231OMGNewbee,LPL
527,2017-232NewbeeOMG,LPL
528,2017-231LGD GamingSuning Gaming,LPL
529,2017-232Suning GamingLGD Gaming,LPL
530,2017-233LGD GamingSuning Gaming,LPL
531,2017-231Royal Never Give UpSuning Gaming,LPL
532,2017-232Suning GamingRoyal Never Give Up,LPL
533,2017-233Royal Never Give UpSuning Gaming,LPL
534,2017-231Invictus GamingSnake Esports,LPL
535,2017-232Snake EsportsInvictus Gaming,LPL
536,290038,LCK
537,290038,NALCS
538,290047,LCK
539,290052,LCK
540,290056,LCK
541,290077,LCK
542,290083,LCK
543,280133,LCK
544,280138,LCK
545,280143,LCK
546,280155,LCK
547,280155,TCL
548,280164,LCK
549,280202,LCK
550,280219,LCK
551,280255,LCK
552,280273,LCK
553,280283,LCK
554,1002140086,EULCS
555,1002140100,EULCS
556,1002140101,EULCS
557,1002140111,EULCS
558,220469,NACS
559,220473,NACS
560,230449,NACS
561,230451,NACS
562,220470,NACS
563,220471,NACS
564,220507,NACS
565,220527,NACS
566,230497,NACS
567,230506,NACS
568,220538,NACS
569,220544,NACS
570,220546,NACS
571,1002140116,EULCS
572,1002130124,EULCS
573,1002130126,EULCS
574,1002130137,EULCS
575,1002140143,EULCS
576,1002140161,EULCS
577,1002140163,EULCS
578,1002140171,EULCS
579,1002140173,EULCS
580,280419,LCK
581,280425,LCK
582,280426,LCK
583,280436,LCK
584,280441,LCK
585,1180108,LMS
586,1180113,LMS
587,1180116,LMS
588,1180137,LMS
589,1180142,LMS
590,1190179,LMS
591,1190193,LMS
592,1190220,LMS
593,1190256,LMS
594,240233,CBLoL
595,250219,CBLoL
596,250227,CBLoL
597,250235,CBLoL
598,250186,TCL
599,1002250185,NALCS
600,1002250199,NALCS
601,1002250188,NALCS
602,1002250198,NALCS
603,1002250200,NALCS
604,1002250201,NALCS
605,1002250215,NALCS
606,1002250218,NALCS
607,1002250212,NALCS
608,1002250217,NALCS
609,1002250219,NALCS
610,1002250154,NALCS
611,1002250161,NALCS
612,1002250163,NALCS
613,1002250164,NALCS
614,1002250170,NALCS
615,1002250171,NALCS
616,1002240222,NALCS
617,1002240234,NALCS
618,1002240236,NALCS
619,1002240228,NALCS
620,1002240235,NALCS
621,1002240237,NALCS
622,1002240238,NALCS
623,1002240249,NALCS
624,1002240251,NALCS
625,1002240239,NALCS
626,1002240250,NALCS
627,280519,LCK
628,280522,LCK
629,280523,LCK
630,280524,LCK
631,280539,LCK
632,250307,CBLoL
633,240300,CBLoL
634,240288,CBLoL
635,240292,CBLoL
636,250191,TCL
637,250197,TCL
638,250205,TCL
639,2017-241DAN GamingOMG,LPL
640,2017-242DAN GamingOMG,LPL
641,2017-243OMGDAN Gaming,LPL
642,2017-241DAN GamingRoyal Never Give Up,LPL
643,2017-242DAN GamingRoyal Never Give Up,LPL
644,2017-241NewbeeI May,LPL
645,2017-242NewbeeI May,LPL
646,2017-241Invictus GamingJD Gaming,LPL
647,2017-242JD GamingInvictus Gaming,LPL
